monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,700 per month","House, For rent",2-storey Terraced House,3,2,800 sq.ft.,Partially Furnished,,Air-Cond,,Johor,Johor Bahru,2025-02-10 22:55,2025-02-11,110081995,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,1,1,650 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bumi Hijau, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:55,2025-02-11,110081993,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track",,"Jalan Uranus U5/125, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-10 22:52,2025-02-11,110049956,3.17123255241467,101.53139159036604
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,990 sq.ft.,Partially Furnished,"Sauna, Multipurpose hall, Barbeque area, Swimming Pool, Club house, Minimart, Security, Playground, Gymnasium, Parking, Lift, Squash Court, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","SS7/26 Kelana Jaya, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-10 22:50,2025-02-11,110082034,3.108055041007982,101.59578954310338
"RM 1,100 per month","House, For rent",Townhouse,3,2,1128 sq.ft.,Not Furnished,"Parking, Playground, Minimart",Cooking Allowed,,Selangor,Bandar Saujana Putra,2025-02-10 22:50,2025-02-11,110081976,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,780 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Sauna, Security, Playground, Parking",Cooking Allowed,"No. 1, Lebuh Sungai Ara 1, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-10 22:50,2025-02-11,110081983,5.318519402624116,100.27577679423209
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1128 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Parking, Gymnasium, Jogging Track, Lift, Swimming Pool, Barbeque area","Cooking Allowed, Near KTM/LRT, Air-Cond","Jalan LP 7/5, Taman Lestari Perdana, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-10 22:50,2025-02-11,110081980,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,2,1,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lingkaran Dalam, Yahya Awal, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:49,2025-02-11,110082032,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,2,2,550 sq.ft.,Not Furnished,"Parking, Security",,"Lintang Delima 14, Taman Island Glades, Jelutong, Penang",Penang,Jelutong,2025-02-10 22:49,2025-02-11,109703961,,
"RM 1,190 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Gymnasium, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Minimart, Club house, Jogging Track","Cooking Allowed, Air-Cond","Jalan Besar Selayang Baru, Selayang Baru, Selayang, Selangor",Selangor,Selayang,2025-02-10 22:48,2025-02-11,109612559,3.247921421711748,101.67317709082307
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,3,1022 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed",,Selangor,Puchong,2025-02-10 22:46,2025-02-11,110082019,,
"RM 2,500 per month","House, For rent",Townhouse,5,5,2027 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Jogging Track",Near KTM/LRT,,Selangor,Cheras,2025-02-10 22:45,2025-02-11,109846495,,
"RM 6,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,688 sq.ft.,Fully Furnished,"Swimming Pool, Security, Minimart, Lift, Parking, Playground, Gymnasium",,"Jalan Barat, Tun Razak Exchange, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-10 22:45,2025-02-11,109908991,,
"RM 1,000 per month","House, For rent",2.5-storey Terraced House,5,3,1400 sq.ft.,Not Furnished,,,,Perak,Ipoh,2025-02-10 22:45,2025-02-11,110081974,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,1049 sq.ft.,Fully Furnished,"Jogging Track, Club house, Gymnasium, Parking, Minimart, Security, Swimming Pool, Barbeque area, Sauna, Playground, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Off Persiaran Pinggiran Putra, Taman Pinggiran Putra, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-10 22:45,2025-02-11,110081967,,
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,2070 sq.ft.,Partially Furnished,,,,Negeri Sembilan,Seremban,2025-02-10 22:44,2025-02-11,109763705,,
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Parking, Security, Gymnasium, Lift",,"Jalan P. Ramlee, KLCC, Kuala Lumpur",Kuala Lumpur,KLCC,2025-02-10 22:44,2025-02-11,110020520,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:42,2025-02-11,109995681,1.4676996579290054,103.7249724411857
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:41,2025-02-11,109995628,,
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Minimart, Playground, Parking, Security, Swimming Pool","Cooking Allowed, Near KTM/LRT","Jalan 10/1C, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-02-10 22:36,2025-02-11,109830291,3.19150335,101.59832895
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,900 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Tennis Court, Barbeque area, Gymnasium",,"The Northbank, Off Kuching - Samarahan Expressway, Kuching, Sarawak",Sarawak,Kuching,2025-02-10 22:36,2025-02-11,109454627,,
RM 550 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Playground, Security",Cooking Allowed,"Jalan SP4/1, Bandar Saujana Putra, Selangor",Selangor,Bandar Saujana Putra,2025-02-10 22:36,2025-02-11,109469197,,
RM 650 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Playground, Minimart",Cooking Allowed,"Taman Saujana Puchong, Puchong, Selangor",Selangor,Puchong,2025-02-10 22:36,2025-02-11,109444810,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Squash Court, Security, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Lorong Sungai Dua, Kampung Dua Bukit, Georgetown, Penang",Penang,Georgetown,2025-02-10 22:35,2025-02-11,110081908,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,924 sq.ft.,Not Furnished,"Gymnasium, Barbeque area, Parking, Playground, Swimming Pool, Lift, Security",,"Jalan Rejang, Taman Setapak Jaya, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-10 22:30,2025-02-11,110081959,3.1914280044956262,101.72661412452766
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,2,2,700 sq.ft.,Fully Furnished,"Minimart, Security, Parking, Playground, Gymnasium, Jogging Track, Lift, Swimming Pool, Sauna, Barbeque area, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Dato Menteri, Vista Alam, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-10 22:30,2025-02-11,110081892,,
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,"Parking, Lift, Playground","Cooking Allowed, Near KTM/LRT","Off Jalan 3/125, Taman Desa Petaling, Desa Petaling, Kuala Lumpur",Kuala Lumpur,Desa Petaling,2025-02-10 22:29,2025-02-11,110004789,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,502 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-10 22:29,2025-02-11,110005117,3.1137264,101.4530429
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,901 sq.ft.,Not Furnished,"Swimming Pool, Lift, Club house, Jogging Track, Barbeque area, Parking, Security, Playground, Gymnasium",Cooking Allowed,"Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-02-10 22:29,2025-02-11,107171415,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,,Cooking Allowed,,Selangor,Saujana Utama,2025-02-10 22:29,2025-02-11,109774733,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,1,1,615 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Parking, Minimart, Security, Swimming Pool, Sauna, Lift","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed","No.28, Jalan Tingkat Tong Shin, Bukit Bintang, Kuala Lumpur",Kuala Lumpur,Bukit Bintang,2025-02-10 22:27,2025-02-11,110081943,,
"RM 3,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1390 sq.ft.,Fully Furnished,"Minimart, Security, Playground, Swimming Pool, Barbeque area, Parking, Multipurpose hall, Gymnasium, Tennis Court, Lift",,"Jalan Austin Perdana 1, Taman Mount Austin, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:26,2025-02-11,110081942,1.5485848,103.78234284999999
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,,Johor,Skudai,2025-02-10 22:26,2025-02-11,110081940,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Parking, Playground, Minimart, Multipurpose hall",Cooking Allowed,"Persiaran Gamuda Gardens 1, Bandar Gamuda Gardens, Rawang, Selangor",Selangor,Rawang,2025-02-10 22:25,2025-02-11,110081875,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1113 sq.ft.,Fully Furnished,"Playground, Squash Court, Sauna, Minimart, Parking, Gymnasium, Jogging Track, Multipurpose hall, Club house, Security, Barbeque area, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kampung Pakar, Taman Sungai Besi, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,2025-02-10 22:25,2025-02-11,110081872,,
"RM 2,600 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Lift, Barbeque area, Parking, Security, Playground, Swimming Pool",,"Jalan 1A/6, Taman Setapak  Indah, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-10 22:24,2025-02-11,110081929,3.210058011438531,101.72041294093974
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,560 sq.ft.,Fully Furnished,"Club house, Security, Playground, Lift, Parking, Swimming Pool, Gymnasium",,"Jalan Tengku Azizah, Bukit Chagar, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 22:23,2025-02-11,110081925,1.465682354314242,103.76396901385668
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Partially Furnished,Security,"Air-Cond, Cooking Allowed",,Selangor,Bandar Bukit Tinggi,2025-02-10 22:23,2025-02-11,110081922,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,Security,,,Selangor,Bandar Bukit Tinggi,2025-02-10 22:23,2025-02-11,110081921,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1495 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed",,Selangor,Setia Alam,2025-02-10 22:23,2025-02-11,110081920,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Partially Furnished,Security,Air-Cond,,Selangor,Bandar Bukit Tinggi,2025-02-10 22:23,2025-02-11,110081919,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Parking, Gymnasium, Jogging Track, Playground, Swimming Pool, Sauna, Security, Club house, Lift, Barbeque area","Air-Cond, Cooking Allowed","Persiaran Setia Damai, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-10 22:23,2025-02-11,110081918,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Parking",Air-Cond,"Jalan Batu Nilam 13, Bandar Bukit Tinggi, Selangor",Selangor,Bandar Bukit Tinggi,2025-02-10 22:18,2025-02-11,109646286,3.00939975,101.4320951
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,2,732 sq.ft.,Partially Furnished,"Security, Playground, Parking, Swimming Pool, Gymnasium, Lift, Sauna, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT","No. 4, Jalan Equine, Taman Equine, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-10 22:13,2025-02-11,108668723,3.007706987774196,101.67985144056075
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,635 sq.ft.,Partially Furnished,"Parking, Gymnasium, Playground, Swimming Pool, Security, Lift, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT","No. 4, Jalan Equine, Taman Equine, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-10 22:10,2025-02-11,110069662,3.007706987774196,101.67985144056075
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1065 sq.ft.,Fully Furnished,"Sauna, Swimming Pool, Gymnasium, Parking, Lift, Security, Minimart, Squash Court, Playground, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Serdang Perdana, Taman Serdang Perdana , Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-10 22:10,2025-02-11,109648196,3.0285055,101.71055075000001
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking, Security, Playground, Swimming Pool","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-10 22:10,2025-02-11,108913827,,
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,"Security, Parking","Air-Cond, Cooking Allowed",,Selangor,Semenyih,2025-02-10 22:10,2025-02-11,108641608,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Partially Furnished,"Security, Gymnasium, Minimart, Barbeque area, Swimming Pool, Lift, Sauna, Multipurpose hall, Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Metro Perdana Barat, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-02-10 22:10,2025-02-11,110081789,3.2187791642045824,101.64321353305876
"RM 1,100 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Parking, Security, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Lift, Sauna, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Jalil Utama, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-10 22:10,2025-02-11,110081770,3.053509885616365,101.67253749213221
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,773 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Dataran Cheras 6, Cheras, Selangor",Selangor,Cheras,2025-02-10 22:10,2025-02-11,110081776,3.035745431986549,101.76492298612567
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Lift, Parking, Playground","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-10 22:09,2025-02-11,109535812,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Lift, Parking, Playground","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-10 22:09,2025-02-11,109798457,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,665 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Washing Machine","Persiaran Paya Terubong 2, Bukit Jambul, Penang",Penang,Bukit Jambul,2025-02-10 22:08,2025-02-11,109734293,5.3351036286606766,100.27762911028128
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1075 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Swimming Pool, Lift, Club house, Minimart, Playground, Gymnasium, Parking, Jogging Track","Cooking Allowed, Near KTM/LRT","Jalan Terminal Putra, Taman Melati, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-10 22:08,2025-02-11,110081837,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1210 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Swimming Pool, Lift, Barbeque area, Security, Gymnasium, Parking, Minimart","Air-Cond, Cooking Allowed","Persiaran Selayang Heights, Selayang Heights, Selayang, Selangor",Selangor,Selayang,2025-02-10 22:08,2025-02-11,109928560,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",,Selangor,Puchong,2025-02-10 22:06,2025-02-11,110081826,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,862 sq.ft.,Fully Furnished,"Barbeque area, Lift, Security, Playground, Gymnasium, Multipurpose hall, Parking, Swimming Pool",,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-10 22:06,2025-02-11,110081827,5.3319411533847845,100.29795019766486
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Barbeque area, Security, Parking, Playground, Lift, Swimming Pool, Minimart, Multipurpose hall","Near KTM/LRT, Cooking Allowed, Air-Cond","Jalan Kasipillay, Off Jalan Sultan Azlan Shah, Jalan Ipoh, Kuala Lumpur",Kuala Lumpur,Jalan Ipoh,2025-02-10 22:05,2025-02-11,109398477,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1087 sq.ft.,Fully Furnished,"Jogging Track, Parking, Multipurpose hall, Barbeque area, Squash Court, Tennis Court, Security, Minimart, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Tingkat Bukit Jambul 1, Bukit Jambul Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-10 22:05,2025-02-11,110081765,,
