monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
RM 500 per month,"Apartment / Condominium, For rent",Apartment,2,1,1000 sq.ft.,Not Furnished,"Parking, Security",Cooking Allowed,"Lorong Budiman 7, Taman Budiman, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-01-27 11:23,109938614,5.322057479780557,100.48073890331669
"RM 10,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1200 sq.ft.,Fully Furnished,"Swimming Pool, Security, Minimart, Jogging Track, Parking, Multipurpose hall, Playground, Lift, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet, Washing Machine","Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-27 11:23,109938600,,
"RM 6,500 per month","Apartment / Condominium, For rent",Condominium,4,4,1777 sq.ft.,Fully Furnished,"Playground, Barbeque area, Gymnasium, Tennis Court, Parking, Security, Swimming Pool",,"Persiaran Residen, Desa Parkcity, Desa ParkCity, Kuala Lumpur",Kuala Lumpur,Desa ParkCity,2025-01-27 11:22,109938587,3.1880829801170214,101.62642837988267
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,2011 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed",,Negeri Sembilan,Seremban 2,2025-01-27 11:22,109938579,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,3,1082 sq.ft.,Partially Furnished,"Security, Parking, Minimart, Playground, Swimming Pool, Barbeque area, Lift, Club house, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Bangi Avenue 6, Bangi Avenue, Kajang, Selangor",Selangor,Kajang,2025-01-27 11:22,109692457,2.898835754605394,101.79260608154989
RM 680 per month,"Apartment / Condominium, For rent",Flat,2,1,500 sq.ft.,Fully Furnished,"Lift, Playground, Security, Parking",,"Solok Angsana, Farlim, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-27 11:22,109938570,,
"RM 5,500 per month","House, For rent",2-storey Terraced House,4,5,5619 sq.ft.,Not Furnished,Security,,,Selangor,Cyberjaya,2025-01-27 11:22,109938568,,
"RM 2,500 per month","House, For rent",Semi-Detached House,4,4,3196 sq.ft.,Partially Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed",,Pahang,Kuantan,2025-01-27 11:22,109938566,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,Parking,,,Kedah,Kulim,2025-01-27 11:22,109938558,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,2,1,627 sq.ft.,Fully Furnished,"Lift, Playground, Multipurpose hall, Gymnasium, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Ilmiah, Kajang, Selangor",Selangor,Kajang,2025-01-27 11:21,109868773,2.9361851156877457,101.7970071344437
"RM 1,850 per month","House, For rent",Townhouse,3,2,800 sq.ft.,Not Furnished,"Parking, Minimart, Multipurpose hall","Cooking Allowed, Near KTM/LRT",,Kuala Lumpur,Keramat,2025-01-27 11:21,109938550,,
"RM 2,400 per month","House, For rent",2-storey Terraced House,5,5,3126 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Jogging Track, Club house, Multipurpose hall, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Internet, Near KTM/LRT",,Kuala Lumpur,Cheras,2025-01-27 11:21,109705157,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Parking, Minimart, Playground, Lift, Security",Cooking Allowed,"Jalan PJU 8/9, Bandar Damansara Perdana, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-27 11:21,108931797,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1023 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Playground, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Kemuning Prima, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 11:21,109938538,3.0120376,101.53069205
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,1170 sq.ft.,Not Furnished,"Playground, Parking, Barbeque area, Multipurpose hall, Jogging Track, Gymnasium",Cooking Allowed,,Kedah,Sungai Petani,2025-01-27 11:21,109938536,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Multipurpose hall, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine","Lintang Sungai Ara 14, Lilitan Sungai Ara, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-27 11:20,109861801,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Playground, Barbeque area, Tennis Court, Squash Court, Multipurpose hall, Security, Minimart, Gymnasium, Sauna, Parking, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Ismail Hashim, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-27 11:20,109305044,5.30771675,100.26488205
"RM 1,000 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,Parking,,,Penang,Bertam,2025-01-27 11:19,109938497,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Minimart, Tennis Court, Parking, Gymnasium, Lift, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Putramas 2, Off Jalan Kuching, Jalan Kuching, Kuala Lumpur",Kuala Lumpur,Jalan Kuching,2025-01-27 11:19,109938492,,
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Lift, Parking, Security, Playground, Gymnasium, Multipurpose hall",Near KTM/LRT,,Selangor,Seri Kembangan,2025-01-27 11:19,109938482,,
RM 750 per month,"House, For rent",1-storey Terraced House,3,2,111 sq.ft.,Not Furnished,"Parking, Playground",,,Kedah,Alor Setar,2025-01-27 11:19,109938481,,
RM 100 per month,"Apartment / Condominium, For rent",Service Residence,1,1,100 sq.ft.,Not Furnished,Parking,,"Jalan Masjid, Bandar Utama, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 11:19,109938476,3.1424928278452553,101.6155630874195
RM 920 per month,"House, For rent",2-storey Terraced House,2,1,770 sq.ft.,Partially Furnished,,,,Johor,Kulai,2025-01-27 11:17,109938434,,
"RM 1,200 per month","House, For rent",2-storey Terraced House,3,2,1020 sq.ft.,Partially Furnished,Parking,,,Selangor,Rawang,2025-01-27 11:17,109938432,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,4,2,1300 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area","Cooking Allowed, Air-Cond, Washing Machine",,Johor,Johor Bahru,2025-01-27 11:17,109891611,,
"RM 2,200 per month","House, For rent",Semi-Detached House,4,3,3000 sq.ft.,Not Furnished,"Parking, Minimart",Cooking Allowed,,Kedah,Kulim,2025-01-27 11:17,109938429,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,527 sq.ft.,Fully Furnished,"Minimart, Squash Court, Jogging Track, Parking, Playground, Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Akuatik, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 11:17,109857549,3.078268230784844,101.54296069241275
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,4,2020 sq.ft.,Partially Furnished,"Parking, Security, Playground, Club house, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed",,Negeri Sembilan,Seremban,2025-01-27 11:16,109938413,,
"RM 2,200 per month","House, For rent",Semi-Detached House,4,3,3000 sq.ft.,Not Furnished,"Parking, Minimart",Cooking Allowed,,Kedah,Kulim,2025-01-27 11:16,109938410,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed","Lorong 2/23D, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 11:16,109938397,3.2087498893765614,101.71490029503926
"RM 2,200 per month","House, For rent",Terraced House,4,3,1300 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed",,Selangor,Bandar Sungai Long,2025-01-27 11:15,109938391,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1076 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJU 10/1, Off Jalan Kuala Selangor, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-01-27 11:15,109938378,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuh Cator, Ipoh, Perak",Perak,Ipoh,2025-01-27 11:15,109938373,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,6,4,2200 sq.ft.,Fully Furnished,,,,Selangor,Klang,2025-01-27 11:15,109938104,,
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,2600 sq.ft.,Not Furnished,,,,Selangor,Klang,2025-01-27 11:15,109938089,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Not Furnished,,,,Selangor,Setia Alam,2025-01-27 11:15,109938098,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,946 sq.ft.,Partially Furnished,"Lift, Security, Playground, Gymnasium, Parking, Swimming Pool, Multipurpose hall, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Sibu, Taman Wahyu, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-27 11:15,109938116,,
"RM 1,850 per month","Apartment / Condominium, For rent",Condominium,3,2,970 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift, Parking, Security, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Cangkat Sungai Ara 6A, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-27 11:15,109938105,5.335574895085697,100.26577146839158
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,4,1500 sq.ft.,Partially Furnished,"Parking, Security",,,Pahang,Kuantan,2025-01-27 11:14,109938358,,
RM 700 per month,"House, For rent",Terraced House,2,1,640 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Selangor,Salak Tinggi,2025-01-27 11:14,109938352,,
"RM 1,600 per month","House, For rent",1-storey Terraced House,3,2,192 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed",,Penang,Batu Kawan,2025-01-27 11:14,109938350,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,4,1738 sq.ft.,Not Furnished,"Parking, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed,,Negeri Sembilan,Seremban,2025-01-27 11:13,109938346,,
RM 700 per month,"House, For rent",Terraced House,3,2,1000 sq.ft.,Not Furnished,,,,Kelantan,Kota Bharu,2025-01-27 11:13,109938338,,
"RM 3,008 per month","House, For rent",Semi-Detached House,4,5,2908 sq.ft.,Partially Furnished,"Parking, Security, Playground, Club house, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,Semenyih,2025-01-27 11:13,109881085,,
RM 800 per month,"House, For rent",Terraced House,2,2,1020 sq.ft.,Not Furnished,"Parking, Minimart",,,Kelantan,Kota Bharu,2025-01-27 11:13,109938336,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,2,2,550 sq.ft.,Partially Furnished,"Parking, Lift",Cooking Allowed,"No.33, Lorong Semarak Api 3, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-27 11:12,109938333,,
"RM 1,450 per month","Apartment / Condominium, For rent",Apartment,3,2,880 sq.ft.,Not Furnished,"Parking, Security, Lift",Cooking Allowed,"Jalan Kampung Bandar Dalam, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 11:12,109938319,3.2045448232169007,101.70169032496169
RM 700 per month,"House, For rent",Terraced House,3,2,1300 sq.ft.,Not Furnished,"Parking, Playground, Minimart",,,Perak,Batu Gajah,2025-01-27 11:12,109938318,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,2,2,1069 sq.ft.,Not Furnished,,,,Johor,Senai,2025-01-27 11:11,109938293,,
RM 850 per month,"House, For rent",1-storey Terraced House,3,2,6000 sq.ft.,Not Furnished,"Jogging Track, Parking, Playground","Cooking Allowed, Near KTM/LRT",,Perak,Tapah,2025-01-27 11:10,109938289,,
RM 650 per month,"House, For rent",1-storey Terraced House,2,2,1400 sq.ft.,Not Furnished,,,,Perak,Ipoh,2025-01-27 11:10,109938288,,
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,3,2,1098 sq.ft.,Fully Furnished,"Gymnasium, Playground, Swimming Pool, Parking, Security, Minimart, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Tampoi, Kawasan Perindustrian Tampoi, Tampoi, Johor",Johor,Tampoi,2025-01-27 11:10,109938069,1.5062114000000002,103.72902265006104
"RM 1,300 per month","House, For rent",Terraced House,2,2,1100 sq.ft.,Not Furnished,,,,Selangor,Cheras,2025-01-27 11:08,109938262,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Not Furnished,"Parking, Lift, Security",Near KTM/LRT,"Jalan PJU 1a/44, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 11:08,109938261,3.1086498,101.5872145
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground, Minimart",Cooking Allowed,"Jalan 13d, Taman Dato Ahmad Razali, Ampang, Selangor",Selangor,Ampang,2025-01-27 11:08,109938260,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,,,,Johor,Permas Jaya,2025-01-27 11:08,109938258,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,943 sq.ft.,Not Furnished,"Swimming Pool, Multipurpose hall, Security, Playground, Barbeque area, Parking, Jogging Track, Sauna, Gymnasium",Cooking Allowed,"Jalan Jujur, Bandar Tun Razak, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 11:07,109938251,3.0878157728476174,101.72110260023526
RM 550 per month,"House, For rent",Others,2,1,1000 sq.ft.,Partially Furnished,Parking,Air-Cond,,Terengganu,Setiu,2025-01-27 11:07,109938250,,
RM 400 per month,"House, For rent",2-storey Terraced House,3,2,1400 sq.ft.,Not Furnished,Parking,,,Perak,Ayer Tawar,2025-01-27 11:07,109938243,,
RM 900 per month,"House, For rent",Terraced House,3,2,1100 sq.ft.,Not Furnished,"Parking, Minimart, Playground",Cooking Allowed,,Johor,Muar,2025-01-27 11:07,109938236,,
RM 350 per month,"House, For rent",Terraced House,2,1,850 sq.ft.,Not Furnished,Parking,,,Perak,Sitiawan,2025-01-27 11:06,109938226,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,2,1,600 sq.ft.,Fully Furnished,"Security, Multipurpose hall, Lift, Swimming Pool, Gymnasium, Barbeque area, Sauna, Playground, Minimart, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan USJ 19/4, USJ 19, Off Persiaran Kewajipan, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-01-27 11:06,109938222,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,926 sq.ft.,Fully Furnished,"Minimart, Tennis Court, Sauna, Swimming Pool, Gymnasium, Squash Court, Parking, Security, Playground, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lestari, Kampung Padang Tembak, Keramat, Kuala Lumpur",Kuala Lumpur,Keramat,2025-01-27 11:06,109822382,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,2,1,500 sq.ft.,Partially Furnished,"Parking, Lift","Air-Cond, Cooking Allowed","Lengkok Nipah 3, Taman Lip Sin,, Gelugor, Penang",Penang,Gelugor,2025-01-27 11:06,109938212,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1040 sq.ft.,Fully Furnished,"Playground, Security, Tennis Court, Club house, Parking, Swimming Pool, Lift, Jogging Track, Gymnasium","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Seri Alam, Bandar Baru Seri Alam, Masai, Johor",Johor,Masai,2025-01-27 11:06,109806181,1.5071805837628012,103.86215938048505
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,1,650 sq.ft.,Partially Furnished,"Parking, Lift, Playground","Cooking Allowed, Near KTM/LRT","Lorong Nagasari 20, Taman Nagasari, Perai, Penang",Penang,Perai,2025-01-27 11:06,109938207,5.3669761,100.4123514
RM 650 per month,"House, For rent",Bungalow House,3,2,565 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Kelantan,Machang,2025-01-27 11:06,109938205,,
"RM 1,500 per month","House, For rent",Semi-Detached House,4,3,1800 sq.ft.,Not Furnished,,,,Kelantan,Kota Bharu,2025-01-27 11:05,109938202,,
"RM 1,000 per month","Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Playground, Minimart","Washing Machine, Cooking Allowed, Near KTM/LRT"," Jalan Plumbum 7/95, Seksyen 7, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 11:05,109938195,3.0681774711202476,101.48085779946253
RM 990 per month,"House, For rent",2-storey Terraced House,3,3,1400 sq.ft.,Partially Furnished,"Parking, Minimart, Jogging Track, Barbeque area","Cooking Allowed, Near KTM/LRT, Washing Machine",,Negeri Sembilan,Senawang,2025-01-27 11:05,108815921,,
"RM 1,400 per month","House, For rent",Semi-Detached House,4,2,1200 sq.ft.,Not Furnished,,,,Selangor,Kapar,2025-01-27 11:04,108933066,,
"RM 1,500 per month","House, For rent",1-storey Terraced House,3,2,1600 sq.ft.,Not Furnished,,,,Selangor,Kajang,2025-01-27 11:04,109653188,,
"RM 2,200 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool, Minimart, Security, Parking, Lift, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","No.11, Jalan Pantai Sentral 3, Pantai Sentral Park, Pantai, Kuala Lumpur",Kuala Lumpur,Pantai,2025-01-27 11:04,109938185,3.0929741209944344,101.66624501944541
RM 500 per month,"Apartment / Condominium, For rent",Others,2,1,650 sq.ft.,Not Furnished,"Parking, Playground, Multipurpose hall, Minimart",,,Penang,Bagan Ajam,2025-01-27 11:04,109938180,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,3,1313 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Pagoh,2025-01-27 11:04,108821499,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track","Cooking Allowed, Washing Machine",,Melaka,Pokok Mangga,2025-01-27 11:03,109938165,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,1,1,710 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Sultan Ismail, Bandar Wawasan, KLCC, Kuala Lumpur",Kuala Lumpur,KLCC,2025-01-27 11:03,109938154,,
