monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,999 per month","Apartment / Condominium, For rent",Condominium,3,3,1023 sq.ft.,Partially Furnished,"Jogging Track, Lift, Barbeque area, Parking, Swimming Pool, Playground, Sauna, Security, Gymnasium, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Lebuhraya Bukit Jalil, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-29 12:15,109359798,3.0493157,101.67758029999999
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Parking, Minimart, Playground, Lift","Air-Cond, Cooking Allowed","Jalan Kajang Mewah 20, Taman Putra Kajang, Kajang, Selangor",Selangor,Kajang,2025-01-29 12:14,108854697,2.974936381927613,101.77476431400062
"RM 7,000 per month","Apartment / Condominium, For rent",Condominium,3,4,2810 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Parking, Security, Swimming Pool, Sauna, Multipurpose hall",,"Gurney Drive, Pulau Tikus, Persiaran Gurney, Penang",Penang,Persiaran Gurney,2025-01-29 12:05,109301768,5.4312388,100.31723775450288
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Jogging Track, Swimming Pool, Barbeque area, Minimart, Gymnasium, Lift",,"Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-29 12:04,109888103,,
RM 950 per month,"Apartment / Condominium, For rent",Apartment,3,2,834 sq.ft.,Partially Furnished,"Parking, Security, Playground","Cooking Allowed, Near KTM/LRT","Jalan Pluto U5/138, Seksyen U5, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:58,109452600,3.1646295507467905,101.53908157392098
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,2,600 sq.ft.,Partially Furnished,"Parking, Playground, Minimart, Multipurpose hall",Cooking Allowed,"Lorong Jugra, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-01-29 11:55,109172507,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,732 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Seri Putra 4, Bandar Seri Putra, Bangi, Selangor",Selangor,Bangi,2025-01-29 11:52,109954743,2.8889181500000003,101.77316955
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Playground, Lift",Near KTM/LRT,"Jalan 3/141, Kampung Malaysia Tambahan, Desa Petaling, Kuala Lumpur",Kuala Lumpur,Desa Petaling,2025-01-29 11:52,109954718,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,560 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Playground, Gymnasium, Security, Swimming Pool, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jln Multimedia 7/Af, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:50,107963812,3.064566002894011,101.48383924536768
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,810 sq.ft.,Not Furnished,"Parking, Swimming Pool, Playground, Multipurpose hall, Security, Gymnasium, Lift, Minimart",,"Jalan Danau Saujana 1, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-29 11:45,109954551,3.2015430522313166,101.71456554774143
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,2,2,800 sq.ft.,Partially Furnished,"Parking, Lift, Security, Playground, Multipurpose hall, Minimart",,,Kuala Lumpur,Taman Melawati,2025-01-29 11:45,109954548,,
"RM 6,500 per month","Apartment / Condominium, For rent",Condominium,2,2,957 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Multipurpose hall, Parking, Minimart, Gymnasium, Squash Court, Barbeque area, Security",,"Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-01-29 11:44,109188359,,
"RM 7,000 per month","Apartment / Condominium, For rent",Condominium,2,2,957 sq.ft.,Not Furnished,"Swimming Pool, Sauna, Multipurpose hall, Parking, Minimart, Gymnasium, Squash Court, Barbeque area, Security",,"Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-01-29 11:44,109188345,,
"RM 6,500 per month","Apartment / Condominium, For rent",Condominium,2,2,871 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Multipurpose hall, Parking, Minimart, Gymnasium, Squash Court, Barbeque area, Security",,"Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-01-29 11:44,109188374,,
"RM 6,400 per month","Apartment / Condominium, For rent",Condominium,2,2,957 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Barbeque area, Multipurpose hall, Squash Court, Gymnasium, Sauna",,"Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-01-29 11:43,109188566,,
RM 900 per month,"House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT",,Kedah,Jitra,2025-01-29 11:40,109954634,,
RM 200 per month,"House, For rent",2-storey Terraced House,3,3,1200 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",,Penang,Tasek Gelugor,2025-01-29 11:40,109954631,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Not Furnished,,Air-Cond,"Jalan 16/56, Taman Setiawangsa, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-01-29 11:40,109954630,,
RM 650 per month,"Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Partially Furnished,,Washing Machine,"Jalan 4/2, Seksyen 4 Bandar Baru Bangi, Bangi, Selangor",Selangor,Bangi,2025-01-29 11:39,109954616,2.9548741325004917,101.77783450310869
RM 650 per month,"House, For rent",Terraced House,3,2,1206 sq.ft.,Partially Furnished,"Parking, Minimart",,,Negeri Sembilan,Pedas,2025-01-29 11:38,109954613,,
"RM 1,100 per month","Apartment / Condominium, For rent",Flat,3,1,950 sq.ft.,Partially Furnished,Minimart,,"Jalan Permai 1/12, Taman Puchong Permai, Puchong, Selangor",Selangor,Puchong,2025-01-29 11:38,109954609,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,1,700 sq.ft.,Not Furnished,"Playground, Security, Parking, Lift, Minimart","Near KTM/LRT, Cooking Allowed","Jalan 3/144A, Taman Bukit Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 11:37,109150395,3.0761310022161754,101.7457383991615
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,770 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Sunsuria, Sunsuria City, Sepang, Selangor",Selangor,Sepang,2025-01-29 11:36,109667953,2.8364658389128827,101.70362403342274
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,,,,Selangor,Shah Alam,2025-01-29 11:36,109728201,,
"RM 1,900 per month","Apartment / Condominium, For rent",Others,2,2,788 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Multimedia 7/Ah, I-City, Selangor",Selangor,I-City,2025-01-29 11:35,106262613,3.0651164344671322,101.48331981653467
"RM 1,500 per month","Apartment / Condominium, For rent",Others,1,1,466 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Multimedia 7/Ah, I-City, Selangor",Selangor,I-City,2025-01-29 11:35,104781947,3.0651164344671322,101.48331981653467
"RM 1,400 per month","House, For rent",Semi-Detached House,4,3,1700 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine",,Negeri Sembilan,Seremban 2,2025-01-29 11:30,109954538,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1009 sq.ft.,Partially Furnished,"Parking, Playground, Tennis Court, Gymnasium, Security, Minimart, Swimming Pool","Air-Cond, Cooking Allowed","No. 50, Jalan Jubli Perak 22/1, Section 22, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:29,109887506,3.068403236395915,101.55583511552855
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Partially Furnished,"Parking, Security","Air-Cond, Cooking Allowed",,Selangor,Klang,2025-01-29 11:28,109954518,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Gymnasium, Lift, Security, Swimming Pool, Parking, Playground",,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-01-29 11:25,109645410,2.9600519,101.79473955
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1700 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Near KTM/LRT",,Selangor,Shah Alam,2025-01-29 11:24,109748747,,
"RM 1,400 per month","House, For rent",Semi-Detached House,4,2,1200 sq.ft.,Not Furnished,,,,Selangor,Kapar,2025-01-29 11:24,108933066,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,3,3,700 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed",,Johor,Pasir Gudang,2025-01-29 11:24,109954493,,
"RM 1,800 per month","House, For rent",Others,1,1,595 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Tebrau,2025-01-29 11:24,109954494,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1336 sq.ft.,Fully Furnished,"Club house, Sauna, Security, Swimming Pool, Gymnasium, Barbeque area, Playground, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine","Gat Lebuh Sandilands, Jelutong, Penang",Penang,Jelutong,2025-01-29 11:23,109954487,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Tennis Court, Security, Jogging Track, Barbeque area, Playground, Swimming Pool, Gymnasium, Sauna, Parking, Lift, Minimart, Multipurpose hall",,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 11:21,109954471,,
"RM 1,450 per month","House, For rent",1-storey Terraced House,4,2,1540 sq.ft.,Partially Furnished,"Parking, Security, Playground, Minimart, Jogging Track","Cooking Allowed, Air-Cond, Near KTM/LRT",,Negeri Sembilan,Nilai,2025-01-29 11:19,109735130,,
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,960 sq.ft.,Not Furnished,"Barbeque area, Playground, Gymnasium, Security, Parking, Jogging Track",,"Lengkok Nipah 3, Taman Jubilee, Sungai Nibong, Penang",Penang,Sungai Nibong,2025-01-29 11:19,109849811,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1119 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Seksyen 16, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:16,109291548,3.0587106,101.4953899
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1090 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Gymnasium, Security, Swimming Pool, Lift, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-29 11:15,109888705,3.16728585,101.606709
"RM 2,000 per month","House, For rent",2-storey Terraced House,3,2,1200 sq.ft.,Partially Furnished,,,,Kuala Lumpur,Wangsa Maju,2025-01-29 11:15,109954294,,
"RM 1,850 per month","Apartment / Condominium, For rent",Service Residence,2,1,890 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Swimming Pool, Gymnasium, Squash Court, Sauna, Tennis Court, Barbeque area, Security, Playground, Lift, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 11:15,109954295,1.4623036,103.7303918
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Playground, Barbeque area, Security, Swimming Pool, Tennis Court, Sauna, Parking",,"No.50, Persiaran Minden 1, Gelugor, Penang",Penang,Gelugor,2025-01-29 11:14,107800630,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Not Furnished,"Playground, Gymnasium, Multipurpose hall, Parking, Security, Swimming Pool, Jogging Track, Lift",,"Jalan Lembah, Off Jalan Bukit Gambir, Gelugor, Penang",Penang,Gelugor,2025-01-29 11:13,109918122,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1560 sq.ft.,Not Furnished,"Security, Playground, Jogging Track",,,Selangor,Semenyih,2025-01-29 11:11,109579243,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Parking, Playground, Security, Multipurpose hall, Lift, Minimart","Cooking Allowed, Near KTM/LRT","Jalan Perimbun 27/11, Seksyen 27, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:10,109928965,3.0276348,101.5678478
"RM 1,700 per month","House, For rent",Others,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",,Putrajaya,Putrajaya,2025-01-29 11:10,109167499,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",,Putrajaya,Putrajaya,2025-01-29 11:10,109167696,,
RM 898 per month,"Apartment / Condominium, For rent",Apartment,3,2,810 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground, Minimart","Near KTM/LRT, Cooking Allowed","Jalan Ecohill 1/2, Setia Ecohill, Semenyih, Selangor",Selangor,Semenyih,2025-01-29 11:09,109954356,2.923802,101.8560927
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Not Furnished,"Security, Minimart, Playground, Parking, Gymnasium, Swimming Pool, Barbeque area, Lift","Cooking Allowed, Near KTM/LRT","Persiaran Bukit Raja 1, Bandar Baru Klang, Klang, Selangor",Selangor,Klang,2025-01-29 11:08,109274971,3.0581543148421333,101.467905587239
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Not Furnished,"Playground, Swimming Pool, Multipurpose hall, Gymnasium, Lift, Parking, Security, Minimart",Cooking Allowed,"Jalan Danau Saujana 1, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-29 11:06,109753438,3.2015430522313166,101.71456554774143
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Parking, Playground","Air-Cond, Cooking Allowed","Jalan Batu Nilam 13, Bandar Bukit Tinggi, Selangor",Selangor,Bandar Bukit Tinggi,2025-01-29 11:05,109954321,3.00698,101.4299033
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,1,650 sq.ft.,Not Furnished,"Parking, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 11:05,109954242,5.4585817,100.3100992
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,948 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Tennis Court, Jogging Track, Swimming Pool, Gymnasium, Squash Court, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Budiman 22/3, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 11:05,109954236,3.0674715,101.5540175
"RM 1,500 per month","House, For rent",1-storey Terraced House,3,2,1600 sq.ft.,Not Furnished,,,,Selangor,Kajang,2025-01-29 11:05,109653188,,
"RM 1,450 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Not Furnished,,,,Negeri Sembilan,Nilai,2025-01-29 11:04,92061170,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,3,1000 sq.ft.,Fully Furnished,"Gymnasium, Lift, Parking, Security, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Zamrud Utama, Off Jalan Kajang Villa, Kajang, Selangor",Selangor,Kajang,2025-01-29 11:03,109954311,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1400 sq.ft.,Fully Furnished,"Lift, Parking, Swimming Pool, Gymnasium, Security, Sauna","Air-Cond, Cooking Allowed, Washing Machine, Internet, Near KTM/LRT","Lorong 2C, Off Jalan Abdul Samad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 11:01,109145772,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Club house, Barbeque area, Jogging Track, Multipurpose hall, Security, Swimming Pool, Parking, Gymnasium, Lift, Playground",,"Persiaran Halia 3, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 11:00,109701639,5.4483407,100.3020106
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Parking, Security, Playground, Tennis Court, Barbeque area, Gymnasium, Sauna","Air-Cond, Washing Machine, Cooking Allowed","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 11:00,109892454,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium","Air-Cond, Cooking Allowed","Jalan Kristal 7/70G, Section 7, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-29 10:54,109604658,3.0775004082386106,101.4886513916369
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,799 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Security, Swimming Pool, Barbeque area, Sauna, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bayu Puteri 2, Taman Bayu Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 10:53,109768643,1.5012824,103.7887113
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,650 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Playground, Swimming Pool, Parking, Barbeque area",Air-Cond,"Warisan Puteri, Persiaran Warisan, Sepang, Selangor",Selangor,Sepang,2025-01-29 10:52,109943629,2.826571,101.7006692
"RM 3,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,933 sq.ft.,Fully Furnished,"Playground, Gymnasium, Swimming Pool, Parking, Security, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Setia Tropika 1/21, Setia Tropika, Johor",Johor,Setia Tropika,2025-01-29 10:52,109947665,1.5483677841015597,103.71771880130092
