monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1460 sq.ft.,Not Furnished,"Parking, Security, Playground, Jogging Track","Cooking Allowed, Near KTM/LRT",,Selangor,Sepang,2025-02-09 02:04,2025-02-09,109650551,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Security, Playground, Parking, Lift","Air-Cond, Washing Machine, Cooking Allowed","Jalan Delima 9, Bandar Parklands, Klang, Selangor",Selangor,Klang,2025-02-09 02:04,2025-02-09,109687341,2.9721376487664894,101.45602217797753
"RM 1,499 per month","Apartment / Condominium, For rent",Condominium,3,2,1025 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Playground, Club house, Gymnasium, Security, Lift, Multipurpose hall, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed","Lorong Sungai Dua, Utama 34, Butterworth, Penang",Penang,Butterworth,2025-02-09 02:02,2025-02-09,109810211,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,982 sq.ft.,Fully Furnished,"Lift, Parking, Playground, Security, Club house, Gymnasium, Barbeque area, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Lorong Formosa B, Taman Formosa, Penampang, Sabah",Sabah,Penampang,2025-02-09 02:02,2025-02-09,110060884,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,1000 sq.ft.,Fully Furnished,"Lift, Sauna, Security, Playground, Swimming Pool, Gymnasium, Club house, Parking, Jogging Track, Barbeque area, Multipurpose hall",,"Jalan Kempas Utama 2/6, Taman Kempas Utama, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 01:59,2025-02-09,109466382,1.54860425,103.7060616
"RM 3,900 per month","House, For rent",2-storey Terraced House,4,3,1900 sq.ft.,Fully Furnished,"Security, Playground",,,Johor,Iskandar Puteri,2025-02-09 01:50,2025-02-09,110060854,,
"RM 1,050 per month","Apartment / Condominium, For rent",Service Residence,3,2,990 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Parking, Gymnasium, Sauna, Security, Playground, Swimming Pool, Lift, Jogging Track",Cooking Allowed,"Persiaran Mutiara 8, Bandar Tasek Mutiara, Simpang Ampat, Penang",Penang,Simpang Ampat,2025-02-09 01:45,2025-02-09,110060845,5.279503150036474,100.49196548446837
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Multipurpose hall, Barbeque area, Parking, Gymnasium, Jogging Track, Sauna, Club house, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang",Penang,Simpang Ampat,2025-02-09 01:45,2025-02-09,109286441,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Limau Manis 3, Taman Limau Manis, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 01:45,2025-02-09,108541756,5.352549646029701,100.43434095592922
"RM 1,550 per month","House, For rent",1-storey Terraced House,3,2,2270 sq.ft.,Not Furnished,,,,Sabah,Kota Kinabalu,2025-02-09 01:43,2025-02-09,110060862,,
"RM 1,550 per month","House, For rent",1-storey Terraced House,3,2,2270 sq.ft.,Not Furnished,,,,Sabah,Kota Kinabalu,2025-02-09 01:42,2025-02-09,110060861,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1252 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Minimart, Playground, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Jalil Perkasa 19, Bandar Bukit Jalil, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-09 01:41,2025-02-09,110060857,,
"RM 1,450 per month","Apartment / Condominium, For rent",Studio,1,1,403 sq.ft.,Fully Furnished,"Security, Minimart, Swimming Pool, Jogging Track, Gymnasium, Barbeque area, Multipurpose hall, Parking, Playground, Lift",,"Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-02-09 01:35,2025-02-09,110060824,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,2,866 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Lift, Parking, Minimart, Playground, Barbeque area, Security, Tennis Court, Multipurpose hall",Air-Cond,"Jalan Kepong, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-02-09 01:31,2025-02-09,110031655,3.2090639,101.6559195
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,2,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Parking, Lift, Playground, Sauna, Barbeque area, Multipurpose hall, Minimart, Club house, Jogging Track",,"Jalan Medini Utara 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-09 01:29,2025-02-09,110060840,1.4305143484431648,103.63011171381208
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,2,808 sq.ft.,Fully Furnished,"Tennis Court, Lift, Multipurpose hall, Parking, Security, Gymnasium, Playground, Swimming Pool, Barbeque area",,"Jalan Sutera Kuning, Taman Perling, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 01:26,2025-02-09,110060836,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,"Security, Playground",,,Johor,Senai,2025-02-09 01:24,2025-02-09,110060832,,
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,4,1560 sq.ft.,Fully Furnished,"Parking, Security, Playground, Lift, Swimming Pool, Gymnasium, Sauna",,"Persiaran Seri Alam, Bandar Baru Seri Alam, Masai, Johor",Johor,Masai,2025-02-09 01:24,2025-02-09,110060831,1.5071805837628012,103.86215938048505
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,900 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Playground, Security, Multipurpose hall, Parking, Jogging Track, Lift, Gymnasium, Sauna, Minimart, Club house",,"Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 01:24,2025-02-09,110060830,,
"RM 3,100 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Multipurpose hall, Security, Minimart, Lift, Playground, Parking, Gymnasium, Barbeque area, Club house",,"Jalan Tengku Azizah, Bukit Chagar, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 01:23,2025-02-09,110060828,1.465682354314242,103.76396901385668
RM 700 per month,"Apartment / Condominium, For rent",Service Residence,1,1,150 sq.ft.,Partially Furnished,"Jogging Track, Parking, Playground, Swimming Pool, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Security, Lift","Air-Cond, Cooking Allowed","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 01:23,2025-02-09,109893154,5.260934000000001,100.4313671
"RM 1,100 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 01:22,2025-02-09,109953513,5.241042966996667,100.44114854926575
RM 900 per month,"Apartment / Condominium, For rent",Service Residence,1,1,410 sq.ft.,Not Furnished,"Swimming Pool, Parking, Gymnasium, Security","Air-Cond, Cooking Allowed","Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 01:22,2025-02-09,109983196,5.241042966996667,100.44114854926575
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1030 sq.ft.,Fully Furnished,"Barbeque area, Parking, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Security, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 01:22,2025-02-09,110001144,5.23660974338571,100.4332651109698
"RM 1,600 per month","House, For rent",1-storey Terraced House,4,3,1600 sq.ft.,Partially Furnished,,"Air-Cond, Near KTM/LRT",,Selangor,Shah Alam,2025-02-09 01:21,2025-02-09,108165072,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Security, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Persiaran Senibong, Off Jalan Permas Selatan, Taman Bayu Senibong, Masai, Johor",Johor,Masai,2025-02-09 01:10,2025-02-09,110060812,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1390 sq.ft.,Partially Furnished,"Swimming Pool, Security, Club house, Playground, Parking, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Semarak Api, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-09 01:09,2025-02-09,110060811,2.9312900595024547,101.6441984239728
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1048 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Lift, Sauna, Club house, Security, Swimming Pool, Barbeque area, Playground, Squash Court, Parking, Tennis Court, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Saujana Putra, Bandar Saujana Putra, Selangor",Selangor,Bandar Saujana Putra,2025-02-09 01:07,2025-02-09,108204345,2.9447116631418795,101.58690436207732
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Gymnasium, Playground, Security, Jogging Track, Barbeque area, Parking, Tennis Court, Swimming Pool, Sauna","Cooking Allowed, Washing Machine, Air-Cond","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-09 01:05,2025-02-09,109517521,,
"RM 1,499 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Multipurpose hall, Jogging Track, Lift, Parking, Security, Playground, Gymnasium","Washing Machine, Air-Cond, Cooking Allowed","Jalan Sungai Ara 10, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-09 01:04,2025-02-09,110060806,5.324706243120469,100.26045410389942
"RM 2,490 per month","Apartment / Condominium, For rent",Condominium,2,1,770 sq.ft.,Fully Furnished,"Parking, Playground, Security, Gymnasium, Jogging Track, Multipurpose hall, Tennis Court, Lift, Barbeque area",,"Jalan Taman Setiawangsa, AU2, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-02-09 01:04,2025-02-09,110060805,3.177684337559281,101.73793934782941
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground, Barbeque area, Parking, Jogging Track, Lift, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Tingkat Bukit Jambul 1, Bukit Jambul Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-09 01:02,2025-02-09,110060803,,
"RM 2,000 per month","House, For rent",Terraced House,4,3,1400 sq.ft.,Partially Furnished,,"Air-Cond, Washing Machine",,Sarawak,Kuching,2025-02-09 01:02,2025-02-09,110005448,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Sauna, Playground, Gymnasium, Barbeque area, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-09 00:53,2025-02-09,109779129,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1165 sq.ft.,Fully Furnished,"Security, Playground, Lift, Parking, Barbeque area, Minimart, Swimming Pool, Gymnasium, Jogging Track",,"Jalan Paya Terubong, Off Jalan Dato Ismail Hashim, Relau, Penang",Penang,Relau,2025-02-09 00:50,2025-02-09,110060754,,
"RM 7,000 per month","House, For rent",Semi-Detached House,4,5,3895 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Cyberjaya,2025-02-09 00:50,2025-02-09,110060747,,
"RM 4,600 per month","House, For rent",Semi-Detached House,5,4,3598 sq.ft.,Partially Furnished,,,,Selangor,Shah Alam,2025-02-09 00:50,2025-02-09,109326319,,
"RM 1,500 per month","House, For rent",Townhouse,4,4,2467 sq.ft.,Not Furnished,"Parking, Playground","Air-Cond, Cooking Allowed",,Selangor,Shah Alam,2025-02-09 00:50,2025-02-09,109104285,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking, Minimart, Gymnasium, Security, Swimming Pool",,"2A & 2B, Lintang Hajjah Rehmah, Jelutong, Penang",Penang,Jelutong,2025-02-09 00:47,2025-02-09,110060772,5.387961312220123,100.31700028927136
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Security, Parking",,"Lengkok Berjaya, Off Lorong Kuching, Pulau Tikus, Penang",Penang,Pulau Tikus,2025-02-09 00:45,2025-02-09,110060742,,
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,786 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Security, Playground, Gymnasium, Jogging Track, Multipurpose hall, Parking, Lift","Air-Cond, Near KTM/LRT, Washing Machine","Jalan Peel, Sunway Velocity, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-09 00:45,2025-02-09,110060736,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Jogging Track, Gymnasium, Barbeque area",,"Jalan Klang Lama, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-02-09 00:44,2025-02-09,108005383,3.09346915,101.67657204176042
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,786 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Multipurpose hall, Parking, Gymnasium, Jogging Track, Lift, Barbeque area","Air-Cond, Near KTM/LRT, Washing Machine","Jalan Peel, Sunway Velocity, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-09 00:43,2025-02-09,110060765,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking, Swimming Pool, Lift",,"No.1, Lengkok Merbah 3, Taman Sri Bayan, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-09 00:43,2025-02-09,110060763,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Parking, Security, Playground, Minimart",Cooking Allowed,"Jalan Sp 1/1, Puchong, Selangor",Selangor,Puchong,2025-02-09 00:43,2025-02-09,109473671,2.9859785421024596,101.63938582593661
"RM 1,700 per month","House, For rent",2-storey Terraced House,3,4,1540 sq.ft.,Not Furnished,,,,Johor,Pengerang,2025-02-09 00:41,2025-02-09,110060760,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,947 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Security, Lift, Club house, Parking, Minimart","Washing Machine, Cooking Allowed, Air-Cond","Persiaran Dato' Seri Amar, Kota Iskandar, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-09 00:40,2025-02-09,109983990,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1097 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Multipurpose hall, Parking, Playground, Barbeque area, Security, Swimming Pool","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Medini Utara 3, Off Lebuh Medini Utama, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-09 00:40,2025-02-09,109269044,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,2,2,882 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Playground, Tennis Court, Swimming Pool, Lift, Minimart, Gymnasium","Washing Machine, Cooking Allowed, Air-Cond","Off Lebuh Laksamana, Puteri Harbour, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-09 00:40,2025-02-09,109155441,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1230 sq.ft.,Fully Furnished,"Lift, Minimart, Swimming Pool, Squash Court, Sauna, Jogging Track, Barbeque area, Parking, Security, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Tanjung Bungah, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-02-09 00:37,2025-02-09,109689816,5.469054745667162,100.27674015727543
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1076 sq.ft.,Fully Furnished,"Security, Barbeque area, Sauna, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Parking, Minimart, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan PJU 10/1, Off Jalan Kuala Selangor, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-02-09 00:34,2025-02-09,108543539,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,2,2,836 sq.ft.,Fully Furnished,"Lift, Security, Parking, Swimming Pool, Playground","Cooking Allowed, Air-Cond, Washing Machine, Internet","Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 00:30,2025-02-09,110060730,3.1188307039333805,101.45292025158282
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Barbeque area, Security, Playground, Tennis Court, Squash Court, Parking, Sauna, Minimart","Air-Cond, Cooking Allowed","Jalan 3/20, Bandar Teknologi Kajang, Semenyih, Selangor",Selangor,Semenyih,2025-02-09 00:30,2025-02-09,110060692,2.9693509263766575,101.82458017634299
"RM 1,300 per month","Apartment / Condominium, For rent",Studio,1,1,300 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Minimart, Barbeque area","Air-Cond, Washing Machine, Internet, Cooking Allowed, Near KTM/LRT",,Selangor,Shah Alam,2025-02-09 00:28,2025-02-09,104997859,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,1050 sq.ft.,Fully Furnished,"Jogging Track, Club house, Parking, Security, Swimming Pool, Barbeque area, Playground, Gymnasium, Sauna, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Timah, Off Kampung Jawa Baru, Georgetown, Penang",Penang,Georgetown,2025-02-09 00:27,2025-02-09,110060720,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,2,1,622 sq.ft.,Fully Furnished,"Squash Court, Parking, Gymnasium, Jogging Track, Playground, Swimming Pool, Security, Minimart, Lift","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Akuatik, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-09 00:23,2025-02-09,110060706,3.078268230784844,101.54296069241275
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,861 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Swimming Pool, Barbeque area, Lift, Parking, Gymnasium, Jogging Track, Sauna, Minimart",,"Lot 82623, Jalan Langat, Bandar Bukit Tinggi 1, Bandar Bukit Tinggi, Selangor",Selangor,Bandar Bukit Tinggi,2025-02-09 00:18,2025-02-09,109964268,,
