monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 1,350 per month","Apartment / Condominium, For rent",Service Residence,1,1,501 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Parking, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Setia Alam,2025-01-12 22:05,109768429,3.1136535,101.4530499,"Jalan Setia Murni U13/51, Setia Alam, Selangor"
"RM 1,500 per month","Apartment / Condominium, For rent",Flat,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall","Cooking Allowed, Washing Machine, Near KTM/LRT",Selangor,Shah Alam,2025-01-12 22:04,109768485,3.0681774711202476,101.48085779946253," Jalan Plumbum 7/95, Seksyen 7, Shah Alam, Selangor"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,926 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Squash Court, Security, Playground, Sauna, Tennis Court, Lift, Minimart, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Keramat,2025-01-12 22:04,109752394,,,"Jalan Lestari, Kampung Padang Tembak, Keramat, Kuala Lumpur"
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,813 sq.ft.,Partially Furnished,"Lift, Security, Swimming Pool, Parking, Gymnasium, Playground","Air-Cond, Cooking Allowed",Penang,Bukit Mertajam,2025-01-12 22:04,109145643,,,"Jalan Song Ban Kheng, Taman Bukit Kecil, Bukit Mertajam, Penang"
"RM 2,900 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Fully Furnished,"Parking, Security, Playground, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Johor,Setia Tropika,2025-01-12 22:04,109768475,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,1009 sq.ft.,Partially Furnished,"Lift, Jogging Track, Playground, Swimming Pool, Multipurpose hall, Security, Parking, Minimart, Gymnasium, Sauna, Barbeque area",,Kuala Lumpur,Sentul,2025-01-12 22:03,109269575,,,"Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur"
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Parking, Lift, Playground",,Selangor,Rawang,2025-01-12 22:03,109768473,,,"Jalan MR 2, M Residence, Rawang, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,1,646 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Multipurpose hall, Parking, Security, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Sentul,2025-01-12 22:03,109768472,3.1980324857488562,101.69062820171115,"Jalan Sentul Pasar, Sentul, Kuala Lumpur"
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,958 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Security, Lift, Barbeque area, Parking, Playground, Gymnasium, Sauna, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Pandan Perdana,2025-01-12 22:03,109768471,,,"28, Jalan Perdana 3/10, Pandan Perdana, Pandan Perdana, Kuala Lumpur"
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Sauna, Gymnasium",,Johor,Johor Bahru,2025-01-12 22:02,109688892,,,"Jalan Eko Botani 3/5, Eco Botanic City, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Fully Furnished,"Parking, Security, Barbeque area, Sauna, Playground, Jogging Track, Multipurpose hall, Minimart, Swimming Pool",,Johor,Johor Bahru,2025-01-12 22:02,109622354,,,"Jalan Seri Setanggi, Off Lebuh Tebrau, Johor Bahru, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,1,553 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Parking, Swimming Pool, Playground, Multipurpose hall, Jogging Track, Barbeque area",,Johor,Johor Bahru,2025-01-12 22:02,109250262,,,"Jalan Sultanah Aminah, Marina Cove, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,2,710 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Swimming Pool, Multipurpose hall",,Johor,Johor Bahru,2025-01-12 22:02,109040791,1.514179,103.6878259,"Jalan Segenting, Taman Bukit Mewah, Johor Bahru, Johor"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Lift, Parking, Multipurpose hall, Barbeque area, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Johor,Johor Bahru,2025-01-12 22:01,109380643,,,"Off Lebuh Skudai, Johor Bahru, Johor"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Gymnasium, Jogging Track, Multipurpose hall, Playground, Barbeque area, Parking, Swimming Pool",,Penang,Sungai Ara,2025-01-12 21:59,109447269,5.3341365,100.2729134,"Lintang Sungai Ara 14, Sungai Ara, Penang"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,865 sq.ft.,Fully Furnished,"Jogging Track, Security, Barbeque area, Lift, Multipurpose hall, Parking, Playground, Gymnasium, Swimming Pool, Sauna, Minimart, Tennis Court",,Kuala Lumpur,Cheras,2025-01-12 21:58,109729355,,,"Jalan Pudu Perdana, Taman Pudu Ulu, Cheras, Kuala Lumpur"
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Playground, Barbeque area, Security, Swimming Pool, Tennis Court, Sauna, Parking",,Penang,Gelugor,2025-01-12 21:51,107800630,,,"No.50, Persiaran Minden 1, Gelugor, Penang"
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Partially Furnished,"Minimart, Playground",,Johor,Skudai,2025-01-12 21:51,109734542,,,
"RM 1,900 per month","House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Partially Furnished,"Minimart, Playground",,Johor,Iskandar Puteri,2025-01-12 21:51,109498383,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Minimart",,Penang,Georgetown,2025-01-12 21:51,108930589,,,"No.1, Jalan Bukom, Kampung Makam, Georgetown, Penang"
RM 600 per month,"Apartment / Condominium, For rent",Apartment,3,2,996 sq.ft.,Partially Furnished,Parking,,Penang,Bukit Mertajam,2025-01-12 21:50,109768356,5.3306233,100.4911474,"Jalan Seri Janggus, Taman Seri Janggus, Bukit Mertajam, Penang"
"RM 2,350 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking, Gymnasium, Security, Swimming Pool, Multipurpose hall, Barbeque area",,Kuala Lumpur,Segambut,2025-01-12 21:50,109768347,3.1862245095034614,101.65980124850007,"Jalan Segambut, Segambut, Kuala Lumpur"
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,480 sq.ft.,Fully Furnished,"Tennis Court, Security, Lift, Barbeque area, Parking, Swimming Pool, Gymnasium",,Selangor,Seri Kembangan,2025-01-12 21:50,109768345,3.0263526,101.7171654,"Jalan Dagang Sb, Taman Sungai Besi Indah, Seri Kembangan, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1280 sq.ft.,Partially Furnished,"Tennis Court, Gymnasium, Barbeque area, Security, Minimart, Parking, Swimming Pool",,Kuala Lumpur,Segambut,2025-01-12 21:50,109768344,3.185696989284973,101.661043694578,"No.3, Jalan Dutamas Raya, Segambut, Kuala Lumpur"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1500 sq.ft.,Fully Furnished,"Squash Court, Jogging Track, Barbeque area, Sauna, Security, Parking, Tennis Court, Swimming Pool, Gymnasium, Multipurpose hall, Playground, Minimart, Lift, Club house","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Johor,Permas Jaya,2025-01-12 21:50,109768342,1.4894988,103.8138615,"Jalan Permas Selatan, Bandar Baru Permas Jaya, Permas Jaya, Johor"
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Lift, Parking, Security",Air-Cond,Perak,Ipoh,2025-01-12 21:49,108988910,,,"Persiaran Galeri Kepayang 2, Taman Fair Park, Ipoh, Perak"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,805 sq.ft.,Fully Furnished,"Club house, Barbeque area, Multipurpose hall, Swimming Pool, Parking, Gymnasium, Playground, Jogging Track, Security",,Johor,Skudai,2025-01-12 21:48,109768406,,,"Jalan Seri Austin 3, Seri Austin, Bandar Jaya Putra, Skudai, Johor"
"RM 2,500 per month","House, For rent",2.5-storey Terraced House,4,3,2300 sq.ft.,Fully Furnished,Parking,,Penang,Sungai Ara,2025-01-12 21:47,109618023,,,
"RM 2,500 per month","House, For rent",1-storey Terraced House,3,2,1500 sq.ft.,Not Furnished,Parking,"Air-Cond, Cooking Allowed",Penang,Greenlane,2025-01-12 21:47,109618021,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,2,2,880 sq.ft.,Fully Furnished,,Washing Machine,Penang,Juru,2025-01-12 21:46,109768403,5.3432108,100.435914,"Jalan Juru Sentral, Juru, Penang"
RM 650 per month,"Apartment / Condominium, For rent",Apartment,2,1,560 sq.ft.,Not Furnished,Minimart,,Selangor,Damansara Damai,2025-01-12 21:45,109768314,3.1934905,101.5849441,"Jalan PJU 10/4c, Damansara Damai, Selangor"
"RM 1,700 per month","House, For rent",Terraced House,4,3,1400 sq.ft.,Partially Furnished,,"Air-Cond, Near KTM/LRT",Selangor,Bandar Botanic,2025-01-12 21:44,109768386,,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,771 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Gymnasium, Security, Parking","Air-Cond, Cooking Allowed, Washing Machine",Johor,Iskandar Puteri,2025-01-12 21:43,109768367,1.430551,103.6301346,"Jalan Medini Utara 1, Iskandar Puteri, Johor"
"RM 3,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Fully Furnished,"Minimart, Playground",,Johor,Setia Tropika,2025-01-12 21:42,109250264,,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1238 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Sauna, Playground, Multipurpose hall, Parking, Barbeque area, Security, Minimart",,Johor,Johor Bahru,2025-01-12 21:42,109747051,,,"Jalan Seri Setanggi, Off Lebuh Tebrau, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,1,1,646 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Swimming Pool, Barbeque area, Club house, Security, Gymnasium",,Johor,Johor Bahru,2025-01-12 21:42,109215266,,,"Jalan Inderaputra, Stulang Darat, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,630 sq.ft.,Fully Furnished,"Lift, Security, Parking, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium, Barbeque area","Washing Machine, Air-Cond, Cooking Allowed",Selangor,Setia Alam,2025-01-12 21:42,109768361,3.1136535,101.4530499,"Jalan Setia Murni U13/51, Setia Alam, Selangor"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,3,1045 sq.ft.,Partially Furnished,"Swimming Pool, Squash Court, Sauna, Security, Gymnasium, Lift, Playground, Parking, Minimart, Club house, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,Kajang,2025-01-12 21:40,108474936,2.8986074,101.7924607,"Jalan Bangi Avenue 6, Bangi Avenue, Kajang, Selangor"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Parking, Playground, Security, Gymnasium, Lift, Swimming Pool, Minimart, Jogging Track",,Kuala Lumpur,Setapak,2025-01-12 21:40,107026407,,,"Jalan 4/23F, Taman Teratai Mewah, Setapak, Kuala Lumpur"
"RM 3,000 per month","House, For rent",Terraced House,4,3,1650 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed",Selangor,Bandar Sunway,2025-01-12 21:36,109711176,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,996 sq.ft.,Partially Furnished,"Squash Court, Barbeque area, Parking, Security, Minimart, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Playground","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Selangor,Seri Kembangan,2025-01-12 21:36,109033405,,,"Jalan Putra Permai, Bandar Putra Permai, Seri Kembangan, Selangor"
RM 800 per month,"Apartment / Condominium, For rent",Condominium,1,1,239 sq.ft.,Fully Furnished,"Security, Lift, Parking, Minimart, Playground, Gymnasium, Squash Court, Sauna, Swimming Pool","Air-Cond, Internet, Cooking Allowed",Selangor,Dengkil,2025-01-12 21:32,109604717,,,"Off Persiaran Sunsuria, Bandar Sunsuria, Dengkil, Selangor"
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1200 sq.ft.,Partially Furnished,"Minimart, Playground",,Johor,Kulai,2025-01-12 21:31,109356405,,,
"RM 2,400 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Fully Furnished,"Minimart, Playground, Security",,Johor,Skudai,2025-01-12 21:31,109187800,,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Partially Furnished,"Minimart, Playground",,Johor,Kulai,2025-01-12 21:31,109156018,,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,4,3,1464 sq.ft.,Not Furnished,"Parking, Playground, Gymnasium, Jogging Track, Lift, Security, Swimming Pool, Barbeque area, Multipurpose hall",,Penang,Jelutong,2025-01-12 21:31,109156259,5.4016431359530594,100.32459566000567,"Lebuh Sungai Pinang 1, Jelutong, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,2,2,926 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Cyberjaya,2025-01-12 21:30,106263653,2.90803555,101.64480545,"Persiaran Sepang, Cyberjaya, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Security, Gymnasium, Lift, Swimming Pool, Minimart, Playground, Squash Court, Jogging Track, Parking, Multipurpose hall",,Penang,Bayan Lepas,2025-01-12 21:30,108704009,,,"Jalan Sungai Tiram 8, Off Jalan Tun Dr Awang, Bayan Lepas, Penang"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Playground, Squash Court, Security, Gymnasium, Jogging Track, Lift, Multipurpose hall, Parking, Minimart, Swimming Pool",,Penang,Bayan Lepas,2025-01-12 21:30,108403733,,,"Jalan Sungai Tiram 8, Off Jalan Tun Dr Awang, Bayan Lepas, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,930 sq.ft.,Partially Furnished,"Parking, Tennis Court, Squash Court, Security, Minimart, Gymnasium, Sauna, Playground, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Keramat,2025-01-12 21:30,109768303,,,"Jalan Lestari, Kampung Padang Tembak, Keramat, Kuala Lumpur"
"RM 1,850 per month","Apartment / Condominium, For rent",Service Residence,2,2,850 sq.ft.,Fully Furnished,"Jogging Track, Lift, Gymnasium, Swimming Pool, Multipurpose hall, Parking, Security, Minimart, Playground, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Johor,Tampoi,2025-01-12 21:30,109768302,,,"Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Barbeque area, Playground, Swimming Pool, Tennis Court, Jogging Track, Parking, Security, Gymnasium, Sauna, Multipurpose hall",,Penang,Perai,2025-01-12 21:30,109768256,,,"Jalan Lestari, Off Jalan Baru, Perai, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,511 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Squash Court, Lift, Club house, Parking, Sauna, Gymnasium, Jogging Track, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Gombak,2025-01-12 21:30,109768252,,,"No.360, Jalan Makmur, Kawasan Perusahaan Sesama, Gombak, Selangor"
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,2,2,1050 sq.ft.,Partially Furnished,"Gymnasium, Sauna, Swimming Pool, Multipurpose hall, Minimart, Playground, Security, Squash Court, Parking, Barbeque area, Jogging Track, Lift","Cooking Allowed, Air-Cond",Kuala Lumpur,Ampang,2025-01-12 21:28,109139999,,,"Jalan Wangsa 7, Taman Wangsa Ukay, Ampang, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1279 sq.ft.,Partially Furnished,"Gymnasium, Security, Parking, Swimming Pool, Lift, Jogging Track, Barbeque area, Sauna, Multipurpose hall, Playground",,Penang,Sungai Ara,2025-01-12 21:25,109243846,,,"Lintang Sungai Ara 7, Off Halaman Sungai Ara, Sungai Ara, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1180 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Parking, Gymnasium, Jogging Track, Lift, Barbeque area, Multipurpose hall","Air-Cond, Washing Machine",Penang,Batu Kawan,2025-01-12 21:24,109399702,5.23660974338571,100.4332651109698,"Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,4,3,1292 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Cyberjaya,2025-01-12 21:24,105519220,,,"Off Persiaran Bestari, Cyberjaya, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,650 sq.ft.,Partially Furnished,"Barbeque area, Parking, Swimming Pool, Lift, Security, Playground, Gymnasium, Squash Court, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Subang Jaya,2025-01-12 21:22,109768275,,,"Persiaran Subang Permai, USJ1, Subang Jaya, Selangor"
"RM 3,300 per month","Apartment / Condominium, For rent",Service Residence,1,2,633 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Barbeque area, Multipurpose hall, Parking, Jogging Track, Security, Gymnasium, Lift, Sauna","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Ampang,2025-01-12 21:21,109691678,,,"Persiaran Melati Kuarza, Sunway Montana, Ampang, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1006 sq.ft.,Partially Furnished,"Jogging Track, Lift, Sauna, Multipurpose hall, Tennis Court, Parking, Minimart, Swimming Pool, Gymnasium, Security, Playground, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Puchong,2025-01-12 21:16,109727858,2.998612566668324,101.62198061976818,"Jalan Bunga Raya, Batu 14, Puchong, Selangor"
"RM 1,500 per month","House, For rent",Townhouse,4,4,2467 sq.ft.,Not Furnished,"Parking, Playground","Air-Cond, Cooking Allowed",Selangor,Shah Alam,2025-01-12 21:16,109104285,,,
