monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,819 sq.ft.,Partially Furnished,"Playground, Gymnasium, Jogging Track, Multipurpose hall, Sauna, Security, Parking, Swimming Pool, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Pelangi 2, Off Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-05 18:36,2025-02-06,109974381,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Security, Jogging Track, Playground, Gymnasium, Swimming Pool, Parking, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bukit Gemuruh, Kampung Tengah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 18:35,2025-02-06,109641497,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Fully Furnished,"Parking, Gymnasium, Barbeque area, Security, Playground, Swimming Pool, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bukit Gemuruh, Kampung Tengah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 18:35,2025-02-06,109479283,,
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1276 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Multipurpose hall, Security, Parking, Playground, Gymnasium",,"Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:35,2025-02-06,109632724,,
"RM 5,500 per month","Apartment / Condominium, For rent",Condominium,3,3,2280 sq.ft.,Fully Furnished,"Playground, Jogging Track, Gymnasium, Tennis Court, Squash Court, Parking, Security, Swimming Pool",,"Off Jalan Pantai Sinaran, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:35,2025-02-06,108662610,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Parking, Lift, Security, Barbeque area, Playground, Gymnasium, Swimming Pool",,"Tingkat Paya Terubong 5, Paya Terubong, Ayer Itam, Penang",Penang,Ayer Itam,2025-02-05 18:35,2025-02-06,110021681,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,4,2,1316 sq.ft.,Partially Furnished,"Minimart, Security, Barbeque area, Sauna, Multipurpose hall, Club house, Gymnasium, Squash Court, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan 1/62B, Off Jalan Taman Bukit Maluri, Bandar Menjalara, Kuala Lumpur",Kuala Lumpur,Bandar Menjalara,2025-02-05 18:35,2025-02-06,110021678,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,900 sq.ft.,Not Furnished,"Playground, Lift, Security, Minimart",,"Persiaran Lemak, Taman Segar, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 18:33,2025-02-06,109962823,3.0877381153758074,101.74597158546361
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,1049 sq.ft.,Fully Furnished,"Club house, Minimart, Jogging Track, Parking, Security, Swimming Pool, Gymnasium, Barbeque area, Sauna",,"Off Persiaran Pinggiran Putra, Taman Pinggiran Putra, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-05 18:30,2025-02-06,110021815,,
"RM 2,900 per month","Apartment / Condominium, For rent",Service Residence,2,2,1214 sq.ft.,Fully Furnished,"Minimart, Playground, Tennis Court, Barbeque area, Lift, Parking, Security, Multipurpose hall, Swimming Pool, Gymnasium, Sauna",,"Jalan Indah 15/2, Bukit Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 11:47,2025-02-06,109985120,1.4792697000000001,103.657002
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1195 sq.ft.,Not Furnished,"Security, Gymnasium, Sauna, Multipurpose hall, Playground, Swimming Pool, Barbeque area","Washing Machine, Air-Cond","Jalan Duta 6, Taman Nusa Duta, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:30,2025-02-06,109781813,1.4833040817047909,103.67208025167899
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Swimming Pool, Lift, Barbeque area, Parking, Playground, Jogging Track, Sauna","Cooking Allowed, Air-Cond, Washing Machine","Jalan Bestari, 15/2, Taman Nusa Bestari, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 11:47,2025-02-06,109633696,1.4828816010992971,103.66559663923
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1625 sq.ft.,Fully Furnished,,,,Selangor,Setia Alam,2025-02-05 18:30,2025-02-06,110021625,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1102 sq.ft.,Partially Furnished,"Parking, Gymnasium, Barbeque area, Security, Swimming Pool, Tennis Court, Sauna, Minimart, Playground",Air-Cond,"Persiaran Meranti, Bandar Sri Damansara, Sri Damansara, Kuala Lumpur",Kuala Lumpur,Sri Damansara,2025-02-05 18:30,2025-02-06,110021652,,
"RM 1,680 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Not Furnished,"Parking, Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Perdana 2/1, Pandan Perdana, Ampang, Kuala Lumpur",Kuala Lumpur,Ampang,2025-02-05 18:29,2025-02-06,110021798,3.1167786762342407,101.73993836554583
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna, Lift, Club house, Parking, Security",,"Persiaran Bukit Gambir, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:29,2025-02-06,110021782,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,835 sq.ft.,Fully Furnished,"Playground, Club house, Parking, Security, Jogging Track, Swimming Pool, Gymnasium",,"Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:28,2025-02-06,110021780,1.4456292721710593,103.93859408054762
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1080 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:27,2025-02-06,110021771,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,3,1080 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:27,2025-02-06,110021769,1.467763139109315,103.7250491807238
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Not Furnished,"Parking, Security, Lift, Multipurpose hall, Playground, Swimming Pool, Barbeque area",Cooking Allowed,"Lorong Sungai Tiram 6, Kampung Bukit Ayun, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 18:27,2025-02-06,109406392,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:27,2025-02-06,110021767,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:27,2025-02-06,110021766,1.4455676,103.9386164
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1080 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off JB East Coast Pkwy, Taman Sierra Perdana, Masai, Johor",Johor,Masai,2025-02-05 18:27,2025-02-06,110021765,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Barbeque area, Playground, Swimming Pool, Lift, Parking, Security, Multipurpose hall, Gymnasium, Sauna","Air-Cond, Cooking Allowed","Lorong Sungai Tiram 6, Kampung Bukit Ayun, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 18:27,2025-02-06,109609787,,
"RM 6,500 per month","Apartment / Condominium, For rent",Condominium,4,4,2200 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Multipurpose hall, Tennis Court, Club house, Security, Playground, Gymnasium, Parking",,"Jalan PJU 7/18, Mutiara Damansara, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-05 18:27,2025-02-06,109341580,3.1590219,101.60752925
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,710 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track, Parking, Barbeque area, Security, Lift","Cooking Allowed, Washing Machine","No. 35, Persiaran Batu Uban, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:27,2025-02-06,107754565,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1002 sq.ft.,Partially Furnished,"Security, Playground, Parking, Lift","Cooking Allowed, Air-Cond","Jalan Alma Ria 2, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-05 18:26,2025-02-06,107803472,5.3227602,100.4889815
"RM 3,000 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Not Furnished,,,,Kuala Lumpur,Wangsa Maju,2025-02-05 18:26,2025-02-06,109516376,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,4,2,1123 sq.ft.,Partially Furnished,"Jogging Track, Tennis Court, Squash Court, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Subang 1, USJ 1, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-02-05 18:26,2025-02-06,110021755,3.061643,101.597078
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,888 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Lift, Gymnasium",,"Jalan Medini Utara 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-05 18:26,2025-02-06,110021751,1.430551,103.6301346
RM 950 per month,"Apartment / Condominium, For rent",Apartment,1,1,333 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Squash Court, Multipurpose hall, Minimart, Playground, Gymnasium, Jogging Track, Security","Air-Cond, Cooking Allowed, Internet","Jalan BBN 12/1, Bandar Baru Nilai, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-02-05 18:26,2025-02-06,97262467,2.818649954180196,101.79362149626664
RM 600 per month,"House, For rent",Bungalow House,1,1,240 sq.ft.,Partially Furnished,Parking,,,Selangor,Dengkil,2025-02-05 18:25,2025-02-06,110021740,,
RM 750 per month,"House, For rent",1-storey Terraced House,3,2,1301 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",,Melaka,Telok Mas,2025-02-05 18:25,2025-02-06,110021622,,
"RM 1,500 per month","House, For rent",3-storey Terraced House,4,2,950 sq.ft.,Partially Furnished,,Near KTM/LRT,,Kuala Lumpur,Wangsa Maju,2025-02-05 18:25,2025-02-06,110021607,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,968 sq.ft.,Fully Furnished,"Security, Playground, Parking, Gymnasium, Swimming Pool, Multipurpose hall, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Tingkat Bukit Jambul 1, Bukit Jambul Indah, Bukit Jambul, Penang",Penang,Bukit Jambul,2025-02-05 18:23,2025-02-06,110021717,5.3456666,100.2743016
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track","Cooking Allowed, Washing Machine, Internet, Near KTM/LRT, Air-Cond",,Selangor,Sepang,2025-02-05 18:22,2025-02-06,109850485,,
RM 650 per month,"House, For rent",Terraced House,3,1,500 sq.ft.,Partially Furnished,"Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",,Perak,Seri Iskandar,2025-02-05 18:21,2025-02-06,110021691,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Parking, Sauna, Playground, Gymnasium, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Halaman Bukit Gambir 8, Sunway Bukit Gambier, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:19,2025-02-06,109905124,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Parking, Sauna, Playground, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Halaman Bukit Gambir 8, Sunway Bukit Gambier, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:19,2025-02-06,109905139,,
"RM 3,800 per month","Apartment / Condominium, For rent",Condominium,2,2,700 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Lift, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kia Peng, Off Jalan Raja Chulan, KLCC, Kuala Lumpur",Kuala Lumpur,KLCC,2025-02-05 18:16,2025-02-06,109964499,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,2,2,1100 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Playground, Multipurpose hall, Security, Swimming Pool, Sauna, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cochrane, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 18:16,2025-02-06,109922687,3.1325719785,101.72600597557008
"RM 4,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1700 sq.ft.,Fully Furnished,"Security, Playground, Lift, Multipurpose hall, Parking, Swimming Pool, Tennis Court, Gymnasium",,"Off Jalan Pantai Sinaran, Gelugor, Penang",Penang,Gelugor,2025-02-05 18:15,2025-02-06,109634844,,
"RM 1,850 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Partially Furnished,,,,Johor,Skudai,2025-02-05 18:15,2025-02-06,110021424,,
"RM 2,290 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Tennis Court, Jogging Track, Barbeque area, Security, Playground, Gymnasium, Sauna",Air-Cond,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-05 18:15,2025-02-06,110021428,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Jogging Track, Minimart, Playground, Swimming Pool, Tennis Court, Squash Court, Security, Lift, Sauna, Parking, Gymnasium",Air-Cond,"Jalan Pelangi 10, Taman Pelangi, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-05 18:14,2025-02-06,109688951,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,1,460 sq.ft.,Fully Furnished,"Playground, Security, Parking, Gymnasium, Lift, Swimming Pool, Minimart","Air-Cond, Washing Machine","Jalan 11/62a, Bandar Menjalara, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-02-05 18:14,2025-02-06,109688686,3.1937758981875177,101.6313480704322
"RM 2,600 per month","House, For rent",2-storey Terraced House,4,3,3000 sq.ft.,Partially Furnished,,,,Penang,Batu Maung,2025-02-05 18:13,2025-02-06,109514017,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1405 sq.ft.,Fully Furnished,"Security, Playground, Lift, Sauna, Minimart, Swimming Pool, Barbeque area, Parking, Gymnasium, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Pipit, Bandar Puchong Jaya, Puchong, Selangor",Selangor,Puchong,2025-02-05 18:11,2025-02-06,109879800,3.062393130093222,101.62097185371316
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall",,"Jalan Desa Meru, Bandar Meru Raya, Ipoh, Perak",Perak,Ipoh,2025-02-05 18:11,2025-02-06,110021602,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,870 sq.ft.,Not Furnished,"Playground, Security, Parking",Near KTM/LRT,"Jalan Rebung Utama, Valencia, Sungai Buloh, Selangor",Selangor,Sungai Buloh,2025-02-05 18:10,2025-02-06,110021599,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1022 sq.ft.,Fully Furnished,"Minimart, Squash Court, Club house, Parking, Security, Swimming Pool, Jogging Track, Lift, Sauna, Barbeque area, Gymnasium, Tennis Court, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bukit Puchong, Bandar Bukit Puchong, Puchong, Selangor",Selangor,Puchong,2025-02-05 18:10,2025-02-06,109807817,2.9829489,101.631559
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1341 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Parking, Playground, Swimming Pool, Security, Barbeque area, Lift, Jogging Track","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT","Persiaran Serdang Perdana, Taman Serdang Perdana, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-05 18:10,2025-02-06,109275375,3.02978635,101.7099666
"RM 2,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Multipurpose hall, Parking, Playground, Barbeque area, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sierra Perdana, Taman Sierra Perdana, Masai, Johor",Johor,Masai,2025-02-05 18:10,2025-02-06,110021592,1.4802569,103.8681634
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,2,1,900 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking, Playground, Swimming Pool, Lift","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed","Jalan 5/100A, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 18:10,2025-02-06,110021370,3.092474320112058,101.7437186245379
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Lift, Barbeque area, Security, Playground, Jogging Track, Parking, Swimming Pool, Sauna",,"Jalan Kempas Indah, Taman Kempas Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:10,2025-02-06,110021378,1.5521202157740441,103.7166327031892
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Swimming Pool, Parking, Security, Lift, Playground, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond","Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-05 18:10,2025-02-06,106389883,,
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,3,1225 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Parking, Playground",,"Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 18:10,2025-02-06,110021408,,
